donation_id,donor_id,donation_date,donation_type,donation_amount,payment_method,campaign
DON011383,8a849c43-ba3a-4d75-93cb-efe27911b523,2024-01-21,One-time,82.89,Bank Transfer,Rescue Orphaned Gorillas
DON011384,b016bd0d-2e9c-4e5f-b423-a86e040f0725,2024-02-09,One-time,46.97,Paypal,Marine Mammal Defense Mission
DON011385,26604a16-7a2e-4a3c-a19d-1cab8769fbf8,2025-03-02,One-time,50.93,Credit Card,Reforest the Sanctuary
DON011386,f814d2d5-a8fe-4438-9b59-9bd8ec259fb6,2025-05-12,One-time,25.34,Credit Card,Habitat for Hope
DON011387,271a0d36-dea9-4481-b723-92f8e33f2662,2023-11-25,One-time,81.2,Bank Transfer,Rescue Orphaned Gorillas
DON011388,3cfa4b16-7868-42b8-8ae3-65637f810de6,2023-07-14,One-time,116.21,Credit Card,Reforest the Sanctuary
DON011389,9664feec-ce9b-49fc-a47a-b1997ca98eff,2025-01-04,One-time,51.84,Credit Card,Rescue Orphaned Gorillas
DON011390,9087d3cd-6f22-4dfb-96b8-4685113a0355,2024-03-24,One-time,58.34,Bank Transfer,Marine Mammal Defense Mission
DON011391,f508a84e-c045-477e-9ec8-f1d482e774f1,2024-04-19,One-time,48.15,Paypal,Defend the Great Apes
DON011392,816b442e-36bb-4bd3-82f3-7cf114f32f02,2025-04-01,One-time,11.04,Bank Transfer,Rescue Orphaned Gorillas
DON011393,7a6481ee-186e-44b3-8471-071e70bdd0bb,2023-08-03,One-time,76.56,Credit Card,Jungle Education Project
DON011394,2fb5ba98-43b4-4920-92d8-c69cdfde38f7,2025-03-31,One-time,10.22,Paypal,Defend the Great Apes
DON011395,45e0b51b-059e-4cd7-9649-0f4e6e6fb883,2024-11-11,Recurring,88.59,Bank Transfer,Rescue Orphaned Gorillas
DON011396,45e0b51b-059e-4cd7-9649-0f4e6e6fb883,2023-11-22,Recurring,98.81,Bank Transfer,Jungle Education Project
DON011397,cdb14915-4963-498a-b004-d75ce9f6a3f4,2025-04-11,One-time,13.7,Credit Card,Marine Mammal Defense Mission
DON011398,c1fdfff5-7220-445f-8796-475ed3b5f25f,2023-08-25,One-time,8.36,Credit Card,Jungle Education Project
DON011399,f4d1a465-4980-45fa-96c3-2d16d7578335,2024-08-11,One-time,94.18,Bank Transfer,Marine Mammal Defense Mission
DON011400,93663a43-0a4d-43d6-9e37-e79fda98a522,2025-06-10,Recurring,67.58,Paypal,Marine Mammal Defense Mission
DON011401,93663a43-0a4d-43d6-9e37-e79fda98a522,2024-11-26,Recurring,23.94,Paypal,Wildlife Rescue Van Drive
DON011402,93663a43-0a4d-43d6-9e37-e79fda98a522,2024-11-10,Recurring,29.91,Paypal,Defend the Great Apes
DON011403,66d6a56d-1e0a-4a14-a779-915311a73095,2025-06-19,One-time,45.93,Paypal,Marine Mammal Defense Mission
DON011404,eb59ed6c-ba16-4b0a-81d0-753f9e0c7d27,2025-06-12,One-time,91.44,Paypal,Reforest the Sanctuary
DON011405,1579d181-71e3-4667-ba6f-7a160f175ec8,2024-08-24,Recurring,80.01,Credit Card,Reforest the Sanctuary
DON011406,1579d181-71e3-4667-ba6f-7a160f175ec8,2024-02-21,Recurring,60.91,Credit Card,Jungle Education Project
DON011407,1579d181-71e3-4667-ba6f-7a160f175ec8,2023-11-27,Recurring,96.59,Credit Card,Marine Mammal Defense Mission
DON011408,1579d181-71e3-4667-ba6f-7a160f175ec8,2024-08-27,Recurring,71.88,Credit Card,Reforest the Sanctuary
DON011409,1579d181-71e3-4667-ba6f-7a160f175ec8,2024-06-12,Recurring,28.67,Credit Card,Marine Mammal Defense Mission
DON011410,0ffc6b34-9866-4bd9-a6c0-c3e6e9238ade,2024-12-01,One-time,65.65,Bank Transfer,Defend the Great Apes
DON011411,c1e18f7d-ac22-4a00-b3ec-6e05ff8d7138,2025-02-23,One-time,40.66,Bank Transfer,Habitat for Hope
DON011412,c4a5f2ac-1bec-4a8f-8115-f99041ca81c7,2023-12-23,Recurring,33.64,Bank Transfer,Defend the Great Apes
DON011413,c4a5f2ac-1bec-4a8f-8115-f99041ca81c7,2023-07-31,Recurring,34.75,Bank Transfer,Marine Mammal Defense Mission
DON011414,c4a5f2ac-1bec-4a8f-8115-f99041ca81c7,2024-06-10,Recurring,77.78,Bank Transfer,Jungle Education Project
DON011415,847228e4-7476-43f6-98c6-b7834d4406df,2024-09-17,One-time,82.33,Credit Card,Wildlife Rescue Van Drive
DON011416,6ae864d3-f5c5-478f-abb6-5fba298f2993,2025-05-30,One-time,92.81,Paypal,Habitat for Hope
DON011417,8bbdd3ad-290d-424f-be33-c56cb36fa549,2023-06-26,One-time,98.46,Credit Card,Jungle Education Project
DON011418,372dd7ee-1c54-4506-b7e6-b74651968832,2025-05-12,One-time,105.43,Paypal,Habitat for Hope
DON011419,3de46e0b-5b6f-4e13-91c9-73b6f53bce7b,2024-06-09,Recurring,29.7,Bank Transfer,Marine Mammal Defense Mission
DON011420,3de46e0b-5b6f-4e13-91c9-73b6f53bce7b,2024-09-23,Recurring,26.19,Bank Transfer,Rescue Orphaned Gorillas
DON011421,3de46e0b-5b6f-4e13-91c9-73b6f53bce7b,2023-11-21,Recurring,62.86,Bank Transfer,Jungle Education Project
DON011422,3de46e0b-5b6f-4e13-91c9-73b6f53bce7b,2024-04-17,Recurring,83.08,Bank Transfer,Marine Mammal Defense Mission
DON011423,25b4ecc9-a93e-46e9-83a0-b85b22d4492f,2025-02-01,One-time,67.03,Credit Card,Jungle Education Project
DON011424,8038ace3-60d8-40fd-bbe2-ebc807865af2,2024-08-17,One-time,28.14,Paypal,Jungle Education Project
DON011425,7ce79e47-659f-4e22-9019-d5baf0222f51,2025-03-23,One-time,29.92,Credit Card,Wildlife Rescue Van Drive
DON011426,6fd86deb-5dab-456b-b2c0-0d4912ca0bd0,2025-04-05,One-time,43.4,Paypal,Reforest the Sanctuary
DON011427,0cd1d69e-e4f0-49a2-9797-a95af241039d,2024-01-15,One-time,54.26,Bank Transfer,Defend the Great Apes
DON011428,5a64bc6c-eb98-4b52-aa6d-1dac380a5e2f,2025-04-22,One-time,109.68,Credit Card,Reforest the Sanctuary
DON011429,4c611a62-e1db-43ad-906b-3eea0664a23c,2024-07-02,One-time,80.16,Credit Card,Jungle Education Project
DON011430,c70513b3-84f4-4c62-b26d-111c213f46d9,2023-07-22,One-time,58.12,Bank Transfer,Marine Mammal Defense Mission
DON011431,d99bedd5-4038-4c28-8f6b-28213072987c,2023-10-03,One-time,6.89,Paypal,Marine Mammal Defense Mission
DON011432,6557dcd8-0f34-4c71-b95c-8f24fb0f349d,2023-08-29,One-time,4.69,Paypal,Habitat for Hope
DON011433,56a0c805-e213-4fb3-986b-f09e61446ed4,2023-10-31,Recurring,13.83,Paypal,Defend the Great Apes
DON011434,56a0c805-e213-4fb3-986b-f09e61446ed4,2024-01-03,Recurring,71.74,Paypal,Jungle Education Project
DON011435,56a0c805-e213-4fb3-986b-f09e61446ed4,2025-05-31,Recurring,9.51,Paypal,Habitat for Hope
DON011436,56a0c805-e213-4fb3-986b-f09e61446ed4,2024-01-24,Recurring,16.22,Paypal,Reforest the Sanctuary
DON011437,769be3d1-6611-4658-9f7d-4f6d3816604d,2024-01-24,Recurring,86.17,Credit Card,Rescue Orphaned Gorillas
DON011438,769be3d1-6611-4658-9f7d-4f6d3816604d,2024-08-01,Recurring,11.14,Credit Card,Defend the Great Apes
DON011439,c9d30ee9-a59b-43f3-b5e3-ca31a70f04ed,2025-05-01,Recurring,91.92,Credit Card,Reforest the Sanctuary
DON011440,c9d30ee9-a59b-43f3-b5e3-ca31a70f04ed,2023-12-15,Recurring,74.99,Credit Card,Marine Mammal Defense Mission
DON011441,c547d4a6-c92b-4138-86e8-7e5ac853ce17,2024-03-09,One-time,42.61,Credit Card,Marine Mammal Defense Mission
DON011442,4cfebb10-f0b1-485a-aeab-5d6f83d41a04,2025-01-17,One-time,67.41,Bank Transfer,Marine Mammal Defense Mission
DON011443,89116752-131e-4759-86ce-27e4a9b877ad,2024-02-09,Recurring,91.1,Paypal,Wildlife Rescue Van Drive
DON011444,89116752-131e-4759-86ce-27e4a9b877ad,2025-01-01,Recurring,96.7,Paypal,Defend the Great Apes
DON011445,89116752-131e-4759-86ce-27e4a9b877ad,2025-05-10,Recurring,90.59,Paypal,Marine Mammal Defense Mission
DON011446,c1939edc-fa3e-413f-916f-bf88ad790672,2025-02-19,Recurring,33.97,Credit Card,Marine Mammal Defense Mission
DON011447,c1939edc-fa3e-413f-916f-bf88ad790672,2024-08-13,Recurring,26.53,Credit Card,Defend the Great Apes
DON011448,c1939edc-fa3e-413f-916f-bf88ad790672,2024-09-04,Recurring,79.0,Credit Card,Wildlife Rescue Van Drive
DON011449,69993c4a-8964-4f7e-bfba-137fb40cce9d,2024-02-20,One-time,30.7,Credit Card,Reforest the Sanctuary
DON011450,159a24b0-b5da-4579-a25e-6bd3fa24fae8,2025-04-01,Recurring,39.44,Bank Transfer,Wildlife Rescue Van Drive
DON011451,159a24b0-b5da-4579-a25e-6bd3fa24fae8,2024-03-27,Recurring,66.64,Bank Transfer,Reforest the Sanctuary
DON011452,159a24b0-b5da-4579-a25e-6bd3fa24fae8,2025-04-19,Recurring,87.53,Bank Transfer,Reforest the Sanctuary
DON011453,159a24b0-b5da-4579-a25e-6bd3fa24fae8,2024-05-07,Recurring,7.51,Bank Transfer,Marine Mammal Defense Mission
DON011454,159a24b0-b5da-4579-a25e-6bd3fa24fae8,2024-09-26,Recurring,26.48,Bank Transfer,Habitat for Hope
DON011455,34042303-af50-4113-a7ac-b7a14e12aa76,2023-09-22,One-time,88.1,Paypal,Jungle Education Project
DON011456,ae856836-b095-4eae-8afa-52fc3a7574b2,2025-02-04,One-time,40.13,Paypal,Marine Mammal Defense Mission
DON011457,bb7b3003-93ad-4ca7-ac05-7bc1f9a5279a,2025-06-10,One-time,143.33,Paypal,Rescue Orphaned Gorillas
DON011458,712d70aa-78e5-4e36-bd02-f2d2034ddd64,2025-04-12,One-time,12.41,Credit Card,Rescue Orphaned Gorillas
DON011459,6f754956-e97c-4305-986e-35ced6aa57ac,2024-12-17,One-time,82.8,Credit Card,Marine Mammal Defense Mission
DON011460,55f552bd-36e7-4918-b2ab-a30fef385e32,2023-07-15,Recurring,54.41,Credit Card,Jungle Education Project
DON011461,55f552bd-36e7-4918-b2ab-a30fef385e32,2024-02-27,Recurring,22.03,Credit Card,Habitat for Hope
DON011462,55f552bd-36e7-4918-b2ab-a30fef385e32,2024-07-25,Recurring,47.7,Credit Card,Marine Mammal Defense Mission
DON011463,55f552bd-36e7-4918-b2ab-a30fef385e32,2024-10-15,Recurring,95.7,Credit Card,Reforest the Sanctuary
DON011464,55f552bd-36e7-4918-b2ab-a30fef385e32,2024-09-04,Recurring,60.88,Credit Card,Reforest the Sanctuary
DON011465,7dbb7c32-10ba-4839-9f40-fc6168396631,2025-02-28,One-time,48.96,Credit Card,Defend the Great Apes
DON011466,fa148d1f-c373-4476-b5ea-f476e5cbe70e,2024-02-04,One-time,64.51,Credit Card,Rescue Orphaned Gorillas
DON011467,2ccc3b9a-9e68-46fd-8e55-abf1770097ee,2025-06-01,One-time,28.69,Credit Card,Jungle Education Project
DON011468,e4cf1d28-c272-47a5-a302-af7a291bad9b,2024-02-09,Recurring,60.98,Credit Card,Habitat for Hope
DON011469,e4cf1d28-c272-47a5-a302-af7a291bad9b,2025-04-22,Recurring,28.86,Credit Card,Jungle Education Project
DON011470,e4cf1d28-c272-47a5-a302-af7a291bad9b,2024-07-16,Recurring,66.36,Credit Card,Marine Mammal Defense Mission
DON011471,e4cf1d28-c272-47a5-a302-af7a291bad9b,2024-08-08,Recurring,71.37,Credit Card,Reforest the Sanctuary
DON011472,60e09988-6116-4c92-9ef0-a8ac5b8134c3,2024-12-21,One-time,60.89,Credit Card,Marine Mammal Defense Mission
DON011473,2ed18d90-a976-47f0-b46f-658753bd7ecf,2025-01-17,One-time,106.61,Paypal,Wildlife Rescue Van Drive
DON011474,80d5ded2-28ae-4f8d-ab54-7d28ad7eadb7,2025-03-02,One-time,33.59,Bank Transfer,Marine Mammal Defense Mission
DON011475,d6a60726-579d-40c8-9905-a6906fcf2ab2,2024-07-18,One-time,65.61,Credit Card,Habitat for Hope
DON011476,341ef2b7-b9d9-42c7-b586-97f2e413bccc,2025-01-25,One-time,57.75,Paypal,Wildlife Rescue Van Drive
DON011477,e34a299b-b8f2-4066-8d01-a1f7d8fa75de,2025-05-02,One-time,73.83,Credit Card,Habitat for Hope
DON011478,c14d1378-56ef-4810-845d-14d652d9b4aa,2023-12-29,One-time,7.52,Bank Transfer,Rescue Orphaned Gorillas
DON011479,46a39a78-477f-4ce4-bb67-92f3a0db6497,2024-02-10,One-time,135.18,Bank Transfer,Marine Mammal Defense Mission
DON011480,00239d3e-5114-410f-8671-cb5491cde942,2024-02-13,One-time,59.89,Paypal,Jungle Education Project
DON011481,dc3974b8-9778-43cf-9124-318a49e9b556,2024-11-15,Recurring,63.24,Bank Transfer,Defend the Great Apes
DON011482,dc3974b8-9778-43cf-9124-318a49e9b556,2025-06-19,Recurring,39.47,Bank Transfer,Marine Mammal Defense Mission
DON011483,77d85929-a35b-4031-9130-798973648570,2024-12-14,One-time,97.91,Paypal,Reforest the Sanctuary
DON011484,739b6bc5-9b72-480e-878b-5458eb27ab73,2024-11-26,One-time,62.51,Credit Card,Jungle Education Project
DON011485,05f5677b-14a9-454f-a6fc-4b75764ca894,2025-01-10,One-time,27.9,Paypal,Defend the Great Apes
DON011486,8c9c0454-1b5d-415d-9fba-364297fb31b8,2025-02-11,Recurring,88.18,Bank Transfer,Defend the Great Apes
DON011487,8c9c0454-1b5d-415d-9fba-364297fb31b8,2024-05-11,Recurring,83.77,Bank Transfer,Jungle Education Project
DON011488,8c9c0454-1b5d-415d-9fba-364297fb31b8,2024-01-21,Recurring,64.8,Bank Transfer,Defend the Great Apes
DON011489,8c9c0454-1b5d-415d-9fba-364297fb31b8,2023-11-02,Recurring,56.23,Bank Transfer,Jungle Education Project
DON011490,8c9c0454-1b5d-415d-9fba-364297fb31b8,2025-05-28,Recurring,97.24,Bank Transfer,Rescue Orphaned Gorillas
DON011491,ecaee782-a0ca-437b-afb3-7ef978609137,2023-12-27,One-time,83.0,Credit Card,Reforest the Sanctuary
DON011492,e81a7242-14e4-4608-9656-4cc3a9ca5c80,2025-04-27,One-time,56.52,Credit Card,Rescue Orphaned Gorillas
DON011493,e3331662-35d5-4f29-a693-e6e8d9cdfcf4,2024-09-26,One-time,130.38,Credit Card,Jungle Education Project
DON011494,2f310959-4f0e-46bd-88fd-4e9586bf59f3,2025-04-10,One-time,71.51,Bank Transfer,Jungle Education Project
DON011495,c1338f31-468a-414e-951e-a07f7dfbfdad,2025-05-31,One-time,19.88,Credit Card,Reforest the Sanctuary
DON011496,7b50aa7d-b0db-4fc5-ab28-1dfe4b80de97,2025-04-23,One-time,54.46,Credit Card,Habitat for Hope
DON011497,025dc5d4-d8fd-48f5-9ecd-bdb590de9526,2025-04-24,Recurring,92.69,Bank Transfer,Rescue Orphaned Gorillas
DON011498,025dc5d4-d8fd-48f5-9ecd-bdb590de9526,2024-10-18,Recurring,98.68,Bank Transfer,Reforest the Sanctuary
DON011499,21d254b2-4de0-47ae-88eb-ff8f1ea50f50,2024-04-21,Recurring,18.38,Paypal,Wildlife Rescue Van Drive
DON011500,21d254b2-4de0-47ae-88eb-ff8f1ea50f50,2025-01-23,Recurring,6.42,Paypal,Defend the Great Apes
DON011501,c26bd4a1-2100-4608-abe0-09061f401e7b,2024-01-11,One-time,38.38,Paypal,Marine Mammal Defense Mission
DON011502,c3a610c9-f372-4041-927c-40d0af05810e,2024-08-05,One-time,88.96,Bank Transfer,Rescue Orphaned Gorillas
DON011503,6d76ad4e-36be-4f23-bad9-15246839522e,2023-10-25,One-time,16.43,Paypal,Reforest the Sanctuary
DON011504,f74988ce-863b-4044-b690-571230907c58,2023-09-13,One-time,38.58,Paypal,Reforest the Sanctuary
DON011505,d8879664-9bee-4ef0-9f9f-22ed926777bf,2024-04-02,Recurring,68.09,Credit Card,Rescue Orphaned Gorillas
DON011506,d8879664-9bee-4ef0-9f9f-22ed926777bf,2024-06-18,Recurring,25.81,Credit Card,Habitat for Hope
DON011507,d8879664-9bee-4ef0-9f9f-22ed926777bf,2024-02-05,Recurring,14.07,Credit Card,Rescue Orphaned Gorillas
DON011508,1b91440f-d0a2-42ba-993a-4de6f993e4fe,2024-12-09,One-time,102.38,Bank Transfer,Rescue Orphaned Gorillas
DON011509,c00b4828-eb46-4b10-94e9-71f1038390e8,2024-10-28,One-time,25.91,Paypal,Defend the Great Apes
DON011510,dfcaaff9-5a28-4d59-8ae4-6c2586f6d7cf,2023-07-15,One-time,90.16,Bank Transfer,Habitat for Hope
DON011511,142c8542-2a78-4e2f-9a89-fad82f638a36,2025-06-06,Recurring,41.74,Paypal,Habitat for Hope
DON011512,142c8542-2a78-4e2f-9a89-fad82f638a36,2023-08-11,Recurring,57.4,Paypal,Marine Mammal Defense Mission
DON011513,142c8542-2a78-4e2f-9a89-fad82f638a36,2025-03-27,Recurring,48.72,Paypal,Marine Mammal Defense Mission
DON011514,4cd3a2f0-c1e7-46aa-ac54-a6ae3b86edad,2025-03-12,One-time,53.68,Bank Transfer,Habitat for Hope
DON011515,756a7823-0b7d-4ac5-8070-a2dd1ba184c1,2023-08-16,One-time,46.98,Credit Card,Rescue Orphaned Gorillas
DON011516,b7b68df6-f7e7-4d8b-a20b-945e6843d502,2025-03-19,One-time,111.86,Credit Card,Marine Mammal Defense Mission
DON011517,1fa2998e-da12-4887-a399-d993133dce6d,2024-03-01,One-time,8.37,Paypal,Habitat for Hope
DON011518,d9ad5bcc-6c56-435b-8d5c-e9adbcdd6fd4,2024-09-21,One-time,87.24,Bank Transfer,Defend the Great Apes
DON011519,74773d40-bd34-4a94-8358-a73413272872,2023-07-28,Recurring,95.84,Paypal,Habitat for Hope
DON011520,74773d40-bd34-4a94-8358-a73413272872,2024-09-22,Recurring,42.6,Paypal,Jungle Education Project
DON011521,74773d40-bd34-4a94-8358-a73413272872,2023-07-03,Recurring,20.12,Paypal,Defend the Great Apes
DON011522,74773d40-bd34-4a94-8358-a73413272872,2023-08-11,Recurring,99.73,Paypal,Marine Mammal Defense Mission
DON011523,7d7c9eeb-09d5-45a0-94cc-28d29d246dce,2023-12-23,Recurring,31.08,Bank Transfer,Marine Mammal Defense Mission
DON011524,7d7c9eeb-09d5-45a0-94cc-28d29d246dce,2025-01-13,Recurring,36.14,Bank Transfer,Habitat for Hope
DON011525,7d7c9eeb-09d5-45a0-94cc-28d29d246dce,2025-05-16,Recurring,50.46,Bank Transfer,Jungle Education Project
DON011526,7d7c9eeb-09d5-45a0-94cc-28d29d246dce,2024-03-08,Recurring,30.75,Bank Transfer,Rescue Orphaned Gorillas
DON011527,7d7c9eeb-09d5-45a0-94cc-28d29d246dce,2024-07-03,Recurring,21.28,Bank Transfer,Defend the Great Apes
DON011528,3b33fea4-bceb-4588-a788-02ae75e0107b,2023-06-24,Recurring,23.1,Credit Card,Defend the Great Apes
DON011529,3b33fea4-bceb-4588-a788-02ae75e0107b,2023-07-25,Recurring,86.56,Credit Card,Marine Mammal Defense Mission
DON011530,46fec501-fc46-47c7-be77-2e421151b351,2023-07-19,One-time,40.71,Paypal,Jungle Education Project
DON011531,533ec306-64e5-4e5d-9780-704b22ddb917,2024-01-20,Recurring,14.82,Bank Transfer,Rescue Orphaned Gorillas
DON011532,533ec306-64e5-4e5d-9780-704b22ddb917,2023-07-06,Recurring,18.91,Bank Transfer,Rescue Orphaned Gorillas
DON011533,94c58c03-f807-476e-a915-84fc83c170e9,2024-11-22,One-time,67.52,Paypal,Marine Mammal Defense Mission
DON011534,02436ad6-4ae2-4c8a-8f21-98e06a1c0f5e,2023-12-23,One-time,30.21,Paypal,Rescue Orphaned Gorillas
DON011535,73bfa5d1-23eb-477e-accb-0f8e71e31368,2024-03-08,One-time,105.74,Bank Transfer,Wildlife Rescue Van Drive
DON011536,c4c2f007-9f43-4b07-ba6a-02b5f40a8a16,2024-09-17,One-time,88.8,Bank Transfer,Rescue Orphaned Gorillas
DON011537,b751e384-807c-47e5-a2de-0e697fe9bad4,2024-03-27,One-time,52.84,Credit Card,Reforest the Sanctuary
DON011538,a0bc2399-3a62-4e8a-b598-ce3ad4ed7965,2025-01-18,One-time,19.11,Paypal,Rescue Orphaned Gorillas
DON011539,bee6d505-c735-47dd-b8ab-bd436aab7d01,2024-01-22,One-time,63.97,Credit Card,Marine Mammal Defense Mission
DON011540,55180a94-e117-4920-832b-5a531440b5b8,2025-05-27,One-time,108.0,Bank Transfer,Jungle Education Project
DON011541,5f409836-ceec-45a3-9733-7736f0c649ae,2025-01-31,One-time,10.43,Bank Transfer,Marine Mammal Defense Mission
DON011542,7aa82c8a-ed1c-4647-bfbc-9389d035d190,2024-03-02,Recurring,32.49,Credit Card,Jungle Education Project
DON011543,7aa82c8a-ed1c-4647-bfbc-9389d035d190,2024-03-10,Recurring,70.58,Credit Card,Marine Mammal Defense Mission
DON011544,7aa82c8a-ed1c-4647-bfbc-9389d035d190,2023-07-03,Recurring,10.65,Credit Card,Marine Mammal Defense Mission
DON011545,ff49ba06-131b-4526-8600-0475bf86043d,2025-06-15,One-time,96.2,Credit Card,Defend the Great Apes
DON011546,f5246616-fba0-491c-96ce-f42b568ad20a,2024-07-27,One-time,103.14,Bank Transfer,Habitat for Hope
DON011547,62d67704-f1f5-4e47-9758-e5e33d17bc2c,2024-09-04,One-time,66.09,Paypal,Wildlife Rescue Van Drive
DON011548,c6d41972-e3cc-43d7-ad0c-ff766413e43e,2025-03-09,One-time,19.93,Credit Card,Jungle Education Project
DON011549,cddc8830-4b33-450c-a013-0c1bbef6f57a,2024-04-04,One-time,28.26,Bank Transfer,Rescue Orphaned Gorillas
DON011550,b138a614-0201-4fb4-a053-4cd3ff7aa770,2023-09-26,One-time,57.51,Paypal,Defend the Great Apes
DON011551,8c9ec3ec-0918-4963-8955-14f160f31ba0,2024-05-09,One-time,49.7,Bank Transfer,Jungle Education Project
DON011552,aaf8a18c-5061-44c2-ae26-6064a6669649,2023-08-03,One-time,133.23,Credit Card,Jungle Education Project
DON011553,b4966f53-144f-4193-8115-6d319556a64a,2025-05-26,One-time,41.82,Paypal,Rescue Orphaned Gorillas
DON011554,b32ccbb6-bd0d-4758-b9e1-7997c3d1068b,2024-07-11,One-time,61.04,Credit Card,Reforest the Sanctuary
DON011555,6ec22aae-5045-4983-a85f-d1e635095c02,2024-11-10,One-time,64.71,Paypal,Defend the Great Apes
DON011556,a36590cd-7b40-49ad-854c-3c57b68c803a,2024-09-02,One-time,96.93,Credit Card,Reforest the Sanctuary
DON011557,7235edc9-a83c-4402-8a49-75f9f2dba3f2,2024-12-10,One-time,76.73,Bank Transfer,Rescue Orphaned Gorillas
DON011558,f9714378-a1c3-4235-936d-15efbadecd00,2023-08-24,One-time,100.5,Credit Card,Reforest the Sanctuary
DON011559,2a5bd5c0-3a47-4c40-b756-80be3d5ee60a,2024-06-24,One-time,66.99,Bank Transfer,Habitat for Hope
DON011560,c9106e25-50f6-4932-992e-a75d9c425345,2023-10-22,One-time,106.4,Credit Card,Reforest the Sanctuary
DON011561,f5af1c39-2783-4516-82f4-bc0c429dc129,2025-04-02,One-time,132.4,Paypal,Habitat for Hope
DON011562,546fd251-3a08-4bf2-8881-216b5d49dbbe,2025-01-19,Recurring,39.59,Credit Card,Wildlife Rescue Van Drive
DON011563,546fd251-3a08-4bf2-8881-216b5d49dbbe,2024-03-26,Recurring,20.48,Credit Card,Wildlife Rescue Van Drive
DON011564,546fd251-3a08-4bf2-8881-216b5d49dbbe,2023-10-27,Recurring,49.83,Credit Card,Reforest the Sanctuary
DON011565,546fd251-3a08-4bf2-8881-216b5d49dbbe,2024-10-12,Recurring,70.23,Credit Card,Marine Mammal Defense Mission
DON011566,546fd251-3a08-4bf2-8881-216b5d49dbbe,2023-08-02,Recurring,36.45,Credit Card,Defend the Great Apes
DON011567,ab2c8d44-c97e-4d28-8eb7-338de34e46dc,2024-10-25,One-time,30.63,Bank Transfer,Jungle Education Project
DON011568,1003c4f8-8814-4eae-9e41-27f101cab4b7,2024-03-15,One-time,56.4,Bank Transfer,Defend the Great Apes
DON011569,72119a7f-1dd4-4078-bf8b-58856356e82a,2024-02-16,One-time,129.4,Paypal,Reforest the Sanctuary
DON011570,42ea435e-79c7-4c27-b884-da681abaa0cb,2023-07-06,One-time,27.4,Credit Card,Marine Mammal Defense Mission
DON011571,e9820a55-d1a7-4281-970d-869c0a8c57c6,2023-12-12,One-time,112.26,Paypal,Marine Mammal Defense Mission
DON011572,be48c4df-0548-49e9-8a20-ed7d1955c276,2024-02-22,One-time,91.87,Paypal,Reforest the Sanctuary
DON011573,fc1bc946-5b6f-474e-848c-7fe85d4245ef,2023-07-05,Recurring,64.31,Bank Transfer,Marine Mammal Defense Mission
DON011574,fc1bc946-5b6f-474e-848c-7fe85d4245ef,2025-03-15,Recurring,81.14,Bank Transfer,Jungle Education Project
DON011575,fc1bc946-5b6f-474e-848c-7fe85d4245ef,2025-04-29,Recurring,37.22,Bank Transfer,Reforest the Sanctuary
DON011576,fc1bc946-5b6f-474e-848c-7fe85d4245ef,2023-08-10,Recurring,73.41,Bank Transfer,Defend the Great Apes
DON011577,fc1bc946-5b6f-474e-848c-7fe85d4245ef,2024-06-17,Recurring,28.89,Bank Transfer,Wildlife Rescue Van Drive
DON011578,a2717789-c215-4232-8e59-850279d617a9,2023-08-11,One-time,52.04,Bank Transfer,Defend the Great Apes
DON011579,17c6f496-0905-4530-83d3-873af7dd940e,2024-05-01,Recurring,69.56,Bank Transfer,Jungle Education Project
DON011580,17c6f496-0905-4530-83d3-873af7dd940e,2024-01-06,Recurring,46.39,Bank Transfer,Reforest the Sanctuary
DON011581,17c6f496-0905-4530-83d3-873af7dd940e,2025-05-14,Recurring,79.62,Bank Transfer,Reforest the Sanctuary
DON011582,17c6f496-0905-4530-83d3-873af7dd940e,2024-06-07,Recurring,63.94,Bank Transfer,Jungle Education Project
DON011583,17c6f496-0905-4530-83d3-873af7dd940e,2024-12-31,Recurring,40.21,Bank Transfer,Rescue Orphaned Gorillas
DON011584,8fa2ec4f-29a6-413a-9563-d939e8be3675,2024-11-28,One-time,76.82,Bank Transfer,Defend the Great Apes
